Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-November-2018,553.00,554.70,539.00,539.95,545.244179418478814597,726302,9580,396011938.00,155940,21.47,15.70,-13.05
21-November-2018,563.50,563.50,550.70,552.55,554.779255333310850507,563393,8098,312558749.00,106417,18.89,12.80,-10.95
20-November-2018,577.80,577.80,562.00,563.50,568.320532338316996689,582637,6571,331124570.00,124932,21.44,15.80,-14.30
19-November-2018,576.20,583.50,574.45,582.20,580.455003988507451096,283314,4938,164451029.00,51589,18.21,9.05,6.00
16-November-2018,589.80,590.75,570.10,574.10,578.745286501415074992,511987,7624,296310063.00,100232,19.58,20.65,-15.70
15-November-2018,590.05,596.40,581.55,588.65,589.802083114445214930,571068,6917,336817096.00,45722,8.01,14.85,-1.40
14-November-2018,606.00,610.00,585.05,588.95,600.175669429513392592,1499299,20509,899842781.00,197197,13.15,24.95,-17.05
13-November-2018,582.90,591.75,579.45,589.15,586.672002553530124222,686109,7665,402520941.00,93150,13.58,12.30,6.25
12-November-2018,573.95,589.80,572.00,582.90,584.400522003054247759,2509947,8788,1466814337.00,1779684,70.91,17.80,8.95
9-November-2018,580.00,580.00,569.00,573.30,573.017248421441170508,330523,3862,189395380.00,38487,11.64,11.00,-6.70
7-November-2018,580.15,582.00,579.10,580.45,580.223151812244115512,73031,1090,42374277.00,26943,36.89,2.90,0.30
6-November-2018,587.00,587.00,570.25,577.00,577.565008458918594038,359384,4098,207567623.00,52985,14.74,16.75,-10.00
5-November-2018,573.00,583.90,567.45,578.20,577.607786378715930527,430444,4655,248627806.00,23131,5.37,16.45,5.20
2-November-2018,563.70,582.00,561.00,573.75,571.921182813652712158,2347724,9937,1342713087.00,1093141,46.56,21.00,10.05
1-November-2018,556.95,563.40,554.00,556.65,558.115553684309701657,339643,4491,189560041.00,38730,11.40,9.40,-0.30
31-October-2018,556.80,557.50,530.10,552.40,543.816668696573967566,1108425,14146,602779991.00,90489,8.16,27.40,-4.40
30-October-2018,572.00,573.40,563.60,565.10,567.149942002225220746,295701,3566,167706805.00,38733,13.10,9.80,-6.90
29-October-2018,556.40,575.00,552.25,573.60,564.340015320417079117,571786,7029,322681720.00,97860,17.11,22.75,17.20
26-October-2018,548.20,561.60,541.00,551.10,552.571533322208815752,623248,7476,344389103.00,59547,9.55,20.60,2.90
25-October-2018,543.00,550.55,540.00,546.55,544.811181807129169151,345454,4213,188207202.00,39239,11.36,10.55,3.55
24-October-2018,553.40,555.00,541.80,549.80,547.792613683173341505,303453,3999,166229312.00,48225,15.89,13.20,-3.60
23-October-2018,539.25,549.40,535.30,546.10,542.613853599686554837,354767,5184,192501489.00,60399,17.02,14.10,6.85
22-October-2018,557.00,562.00,543.00,544.95,549.223071154843856949,458746,6254,251953887.00,54870,11.96,19.00,-12.05
19-October-2018,550.00,562.30,545.40,553.60,554.526429934756771832,1330253,8495,737660447.00,599484,45.07,16.90,3.60
17-October-2018,579.00,579.70,552.05,554.65,565.358429743842209734,381874,4985,215895685.00,65882,17.25,27.65,-24.35
16-October-2018,571.80,583.95,570.00,574.10,577.092245457494140182,326802,4546,188594900.00,37009,11.32,13.95,2.30
15-October-2018,579.50,579.50,567.20,571.00,572.535559175865407420,257191,3777,147250993.00,26663,10.37,12.30,-8.50
12-October-2018,560.70,577.40,560.00,574.95,570.360422419364314670,340420,4985,194162095.00,59874,17.59,17.40,14.25
11-October-2018,557.90,564.50,549.55,556.25,556.251380667949454558,1296655,12534,721266134.00,447092,34.48,14.95,-1.65
10-October-2018,574.90,586.60,574.00,583.05,580.478306594434447361,421234,5310,244517199.00,39551,9.39,12.60,8.15
9-October-2018,562.95,583.00,555.40,572.30,568.559765753530148906,571364,7675,324854582.00,36288,6.35,27.60,9.35
8-October-2018,567.95,569.55,544.55,559.80,556.726237941179215038,750177,9817,417643219.00,53134,7.08,25.00,-8.15
5-October-2018,581.90,586.00,561.00,569.55,571.648056803356054542,1003321,6976,573546500.00,61029,6.08,25.00,-12.35
4-October-2018,579.70,587.50,570.00,581.90,581.253479303822214707,473155,6883,275022990.00,46665,9.86,17.50,2.20
3-October-2018,583.50,594.45,576.85,579.70,587.351583246879506201,459783,6985,270054273.00,55453,12.06,17.60,-3.80
1-October-2018,583.00,585.45,557.90,583.50,573.062292087260006375,489388,6634,280449809.00,49963,10.21,27.55,0.50
28-September-2018,613.40,613.40,575.00,580.35,587.476395298403365080,832313,11619,488964241.00,131572,15.81,38.40,-33.05
27-September-2018,611.80,619.75,604.85,609.90,614.161918986559816538,472687,7719,290306355.00,68770,14.55,14.90,-1.90
26-September-2018,605.65,614.25,598.75,609.05,607.864565212424646938,612782,9284,372488464.00,78109,12.75,15.50,3.40
25-September-2018,609.10,609.60,574.50,599.95,593.074520706790567299,876186,11542,519643592.00,137245,15.66,35.10,-9.15
24-September-2018,618.25,625.75,596.20,606.60,611.087521982740992188,855785,12963,522959535.00,129151,15.09,29.55,-11.65
21-September-2018,630.00,646.70,585.00,624.55,623.674458281321533379,1518085,26116,946790840.00,209632,13.81,61.70,-5.45
19-September-2018,618.00,630.55,617.65,620.45,624.509999952959844955,637753,9712,398283126.00,124366,19.50,12.90,2.45
18-September-2018,619.00,624.25,609.50,612.45,616.802227413372676789,488010,6833,301005655.00,48914,10.02,14.75,-6.55
17-September-2018,611.00,624.10,606.00,615.65,617.578848939647267368,635779,8002,392643663.00,85293,13.42,18.10,4.65
14-September-2018,609.10,620.00,609.10,615.35,616.067947006665337643,461492,6217,284310429.00,94452,20.47,10.90,6.25
12-September-2018,593.00,606.85,583.35,605.50,595.037896169928181488,669883,8057,398605771.00,99483,14.85,23.50,12.50
11-September-2018,615.95,617.15,589.10,592.30,604.678613906884962290,443924,6786,268431349.00,66630,15.01,28.05,-23.65
10-September-2018,620.00,625.90,611.45,613.50,617.220366175514349949,470594,6960,290460201.00,49048,10.42,14.45,-6.50
7-September-2018,602.00,621.00,597.30,619.00,612.841355700800317885,981485,11900,601494598.00,191156,19.48,23.70,17.00
6-September-2018,598.70,607.30,594.20,600.45,601.878821599687215874,432247,6376,260160315.00,49761,11.51,13.10,1.75
5-September-2018,589.90,597.25,581.25,593.90,590.468631001926538748,553843,6866,327026918.00,77212,13.94,16.00,4.00
4-September-2018,603.00,604.60,591.05,593.05,596.493623896595208070,380640,4704,227049333.00,44427,11.67,13.55,-9.95
3-September-2018,602.00,610.00,598.25,600.50,604.861065253280041706,391306,4819,236685764.00,63514,16.23,11.75,-1.50
31-August-2018,609.00,614.30,600.00,601.65,606.539206849129607593,561356,7179,340484423.00,59974,10.68,14.30,-7.35
30-August-2018,593.70,610.00,590.70,608.30,604.918457126555860847,732633,11080,443183224.00,148921,20.33,19.30,14.60
29-August-2018,591.00,602.80,585.60,594.05,597.409991896939148459,1348873,11281,805830208.00,608099,45.08,17.20,3.05
28-August-2018,582.00,593.00,578.25,589.35,586.605092293128646633,613751,7805,360029462.00,72509,11.81,14.75,7.35
27-August-2018,581.00,586.80,579.05,581.05,583.096932247210535461,379822,5323,221473043.00,74383,19.58,7.75,0.05
24-August-2018,570.50,579.00,568.00,575.45,575.276007959789512249,398503,5703,229249215.00,68828,17.27,11.00,4.95
23-August-2018,585.90,586.00,570.30,571.50,575.063083262038921831,508455,6448,292393700.00,92163,18.13,15.70,-14.40
21-August-2018,602.00,603.50,580.15,582.25,588.719953516398381682,813190,9674,478741179.00,152992,18.81,23.35,-19.75
20-August-2018,584.25,601.60,583.20,599.40,594.002896457459411484,774049,14906,459787348.00,173147,22.37,18.40,15.15
17-August-2018,571.20,585.10,571.00,580.60,581.267593089477721179,711842,13413,413770686.00,167365,23.51,14.10,9.40
16-August-2018,570.00,576.80,564.00,568.10,570.765887745374138963,502447,6945,286779608.00,61022,12.14,12.80,-1.90
14-August-2018,584.00,587.00,562.45,578.90,574.116846295191967380,2062590,24572,1184167666.00,549652,26.65,24.55,-5.10
13-August-2018,574.95,581.90,566.45,569.20,574.238173569041636290,540442,7209,310342427.00,59258,10.96,15.45,-5.75
10-August-2018,586.00,586.50,573.15,575.55,579.419165747485447814,366268,4910,212222699.00,63548,17.35,13.35,-10.45
9-August-2018,580.00,587.00,576.25,585.10,583.054669108030342662,435822,5836,254108052.00,75362,17.29,10.75,5.10
8-August-2018,578.00,583.00,574.10,577.65,578.778045862384394440,702929,11073,406839873.00,117311,16.69,8.90,-0.35
7-August-2018,554.40,577.00,553.90,573.40,565.183409066491395491,791155,9538,447147680.00,172949,21.86,23.10,19.00
6-August-2018,559.50,564.55,551.00,553.40,558.776262741301748192,351220,6723,196253399.00,71706,20.42,13.55,-6.10
3-August-2018,556.80,560.25,551.25,555.10,555.772646092794519624,504491,6347,280382298.00,93069,18.45,9.00,-1.70
2-August-2018,553.90,561.15,540.55,554.50,552.578534986469638558,696212,9533,384711807.00,137503,19.75,20.60,0.60
1-August-2018,565.00,567.50,551.30,554.65,558.892227396302914199,403507,5631,225516926.00,52001,12.89,16.20,-10.35
31-July-2018,553.90,564.50,543.40,562.85,553.838289454215253271,493363,6307,273243320.00,95983,19.45,21.10,8.95
30-July-2018,551.00,558.30,548.00,552.60,553.028750968935840362,326389,4424,180502501.00,35119,10.76,10.30,1.60
27-July-2018,535.20,553.60,535.20,549.45,546.859805843663040728,569232,7615,311290101.00,108789,19.11,18.40,14.25
26-July-2018,536.00,539.90,531.50,534.95,536.006267268683873576,296780,4159,159075940.00,41093,13.85,8.40,-1.05
25-July-2018,529.75,536.40,529.20,534.55,533.403504387672056898,452176,6156,241192263.00,62359,13.79,7.20,4.80
24-July-2018,517.40,529.00,517.30,526.70,524.813588857042606121,507298,7311,266236884.00,78783,15.53,11.70,9.30
23-July-2018,505.25,519.45,498.70,516.85,509.577039114211674228,526356,7228,268218932.00,86979,16.52,20.75,11.60
20-July-2018,499.30,505.85,495.45,503.45,501.355954712313778968,504508,7221,252938090.00,57279,11.35,10.40,4.15
19-July-2018,509.15,513.25,493.50,499.75,504.564234567623865018,1557845,16924,786032870.00,401929,25.80,19.75,-9.40
18-July-2018,537.70,537.70,501.15,504.70,510.924726812185081181,1210431,16518,618439128.00,262744,21.71,36.55,-33.00
17-July-2018,521.70,535.65,512.55,532.50,527.402202489182893550,680866,9080,359090228.00,85120,12.50,23.10,10.80
16-July-2018,558.30,559.35,516.25,519.30,534.133886486352690742,1131212,17899,604218662.00,338296,29.91,43.10,-39.00
13-July-2018,559.50,561.85,553.05,558.15,557.340243915405799104,470245,5895,262086463.00,64970,13.82,8.80,-1.35
12-July-2018,559.15,567.95,554.35,556.30,560.585125923580514992,555853,6947,311602924.00,102690,18.47,13.60,-2.85
11-July-2018,566.40,566.40,554.40,555.85,559.164391277923541008,404766,5632,226330734.00,79901,19.74,12.00,-10.55
10-July-2018,558.05,570.80,557.30,568.60,566.297510736771880081,719490,9444,407445396.00,119895,16.66,13.50,10.55
9-July-2018,564.25,565.80,555.70,556.85,559.826327255886050226,423204,5997,236920741.00,68477,16.18,10.10,-7.40
6-July-2018,557.40,564.00,547.05,554.15,556.770275527484095381,436980,5689,243297475.00,44499,10.18,16.95,-3.25
5-July-2018,565.00,565.00,551.75,553.50,557.715426310758469027,542949,7173,302811033.00,129355,23.82,13.25,-11.50
4-July-2018,567.00,572.95,560.10,568.90,568.211278296064645449,986798,6599,560709753.00,533809,54.10,12.85,1.90
3-July-2018,561.05,572.35,554.00,566.50,564.490352306551551770,662179,8346,373793657.00,42096,6.36,18.35,5.45
2-July-2018,575.20,586.50,556.25,560.95,569.541680333345481492,987804,13411,562595550.00,127254,12.88,30.25,-14.25
29-June-2018,552.00,569.85,551.70,567.85,563.593224811236502395,689752,8713,388739554.00,140927,20.43,18.15,15.85
28-June-2018,544.00,556.20,544.00,548.05,549.541025788874313473,554968,7151,304977684.00,61384,11.06,12.20,4.05
27-June-2018,550.00,552.85,539.25,543.25,543.623222799163843248,611847,5750,332614238.00,208996,34.16,13.60,-6.75
26-June-2018,558.90,560.00,538.35,549.35,548.202610852143562423,783882,10003,429726159.00,156811,20.00,21.65,-9.55
25-June-2018,560.00,564.60,556.00,558.50,560.803436906266864793,270534,3780,151716397.00,47039,17.39,8.60,-1.50
22-June-2018,560.20,564.45,556.40,560.45,560.337718684697443204,1386814,5144,777084193.00,1051112,75.79,8.05,0.25
21-June-2018,569.00,569.00,556.20,558.20,562.545686961802218097,556603,6140,313114617.00,126437,22.72,12.80,-10.80
20-June-2018,557.50,566.80,553.30,563.30,559.026880238036201338,504125,6822,281819426.00,179979,35.70,13.50,5.80
19-June-2018,558.00,565.45,550.00,554.85,556.425395307978503513,696672,7987,387645993.00,57197,8.21,15.45,-3.15
18-June-2018,564.00,564.30,547.45,558.70,554.846934043719674336,828094,11686,459465417.00,100237,12.10,16.85,-5.30
15-June-2018,574.00,574.85,562.00,565.95,568.322149165012888427,633902,7115,360260547.00,219924,34.69,12.85,-8.05
14-June-2018,567.10,574.35,561.75,569.40,569.077127835420130717,408361,6189,232388905.00,64240,15.73,12.60,2.30
13-June-2018,579.80,584.00,566.20,567.50,571.454574149765035929,620946,14175,354842432.00,158255,25.49,17.80,-12.30
12-June-2018,587.95,588.40,577.55,579.80,582.318356539465469124,531756,11848,309651280.00,103114,19.39,10.85,-8.15
11-June-2018,599.55,605.40,586.25,588.75,595.523769374196003989,415114,8074,247210254.00,120191,28.95,19.15,-10.80
8-June-2018,597.00,607.55,592.60,599.50,599.683410981171423255,569666,6948,341619250.00,45798,8.04,14.95,2.50
7-June-2018,581.40,604.80,581.40,601.35,595.447342249845639492,636497,8346,379000447.00,118376,18.60,23.40,19.95
6-June-2018,573.50,581.25,569.05,579.70,576.553256095637848483,298041,4483,171836509.00,56102,18.82,12.20,6.20
5-June-2018,565.25,574.00,561.00,571.95,565.330475780873728075,620811,5209,350963378.00,275449,44.37,13.00,6.70
4-June-2018,564.00,571.95,560.60,566.95,566.599701494773349513,533994,6932,302560841.00,80075,15.00,11.35,2.95
1-June-2018,570.90,579.20,556.55,560.35,566.402371493795534616,480541,8505,272179562.00,76736,15.97,22.65,-10.55
31-May-2018,582.55,590.00,572.10,575.45,577.769606599327326419,370462,4663,214041684.00,68686,18.54,17.90,-7.10
30-May-2018,569.30,581.45,567.70,578.10,576.706082667919210897,459864,6216,265206366.00,70250,15.28,13.75,8.80
29-May-2018,571.00,587.85,569.20,575.25,578.793538307605557369,471734,8771,273036591.00,75928,16.10,18.65,4.25
28-May-2018,572.90,579.25,565.20,575.60,573.291039232073821009,409206,5658,234594133.00,47888,11.70,14.05,2.70
25-May-2018,551.50,570.20,551.50,567.20,563.730808700465842028,617806,8444,348276276.00,110721,17.92,18.70,15.70
24-May-2018,543.05,553.85,537.00,548.40,547.106377092267256882,759045,10256,415278360.00,141590,18.65,16.85,5.35
23-May-2018,576.90,576.90,536.60,539.25,551.306378934347784081,1211033,19008,667650218.00,349877,28.89,40.30,-37.65
22-May-2018,577.50,583.35,570.05,577.20,578.331786774545480475,420719,5771,243315171.00,44105,10.48,13.30,-0.30
21-May-2018,595.50,600.50,575.10,576.90,584.306579686066047527,482713,6771,282052382.00,67444,13.97,25.40,-18.60
18-May-2018,611.10,616.80,590.25,591.50,601.223585406427053234,450253,9342,270702723.00,98132,21.79,26.55,-19.60
17-May-2018,630.70,632.00,602.40,610.05,610.700232085375485055,1402932,13550,856770898.00,394046,28.09,29.60,-20.65
16-May-2018,627.00,632.50,617.20,622.05,624.011310917608950363,569273,7583,355232791.00,56816,9.98,15.30,-4.95
15-May-2018,609.30,636.30,606.30,624.05,625.486322311040405115,1785170,13653,1116599418.00,885149,49.58,30.00,14.75
14-May-2018,606.55,614.35,602.10,610.10,610.188148859990390129,322585,4490,196837544.00,47873,14.84,12.25,3.55
11-May-2018,600.00,610.50,591.00,606.65,604.206237047271291818,455985,5847,275508981.00,71307,15.64,19.50,6.65
10-May-2018,603.85,607.00,591.25,593.75,596.594951645589102942,233898,3539,139542366.00,32943,14.08,15.75,-10.10
9-May-2018,592.55,607.85,592.55,602.45,603.312983502887677175,402919,5063,243086264.00,58718,14.57,15.30,9.90
8-May-2018,598.00,603.75,590.50,596.15,596.620162616993564431,338587,4182,202007831.00,40680,12.01,13.25,-1.85
7-May-2018,585.55,597.30,581.55,595.95,591.603606512149379103,340717,5675,201569406.00,66809,19.61,15.75,10.40
4-May-2018,586.05,589.45,579.85,581.30,583.885354750918624700,225609,3717,131729791.00,25551,11.33,9.60,-4.75
3-May-2018,574.80,588.00,568.50,585.65,577.606808779808969574,395225,5501,228284651.00,55052,13.93,19.50,10.85
2-May-2018,596.70,596.70,573.35,575.05,582.523349995530772351,290878,4646,169443227.00,88840,30.54,23.35,-21.65
30-April-2018,589.00,599.60,586.15,594.70,594.974414802532175206,258118,3543,153573606.00,27885,10.80,13.45,5.70
27-April-2018,580.95,594.30,580.95,589.65,588.784505797014085639,298602,3895,175812231.00,40168,13.45,13.35,8.70
26-April-2018,587.00,591.50,578.00,579.05,581.730777022671602482,380079,4877,221103652.00,181625,47.79,13.50,-7.95
25-April-2018,596.60,598.25,585.00,586.20,589.714941644026657420,262441,8299,154765379.00,63759,24.29,13.25,-10.40
24-April-2018,595.00,602.10,590.35,598.25,595.917320051227667576,345126,5103,205666561.00,36501,10.58,11.75,3.25
23-April-2018,608.00,610.40,600.50,605.70,605.897147578229887431,242075,4688,146672552.00,34372,14.20,9.90,-2.30
20-April-2018,619.95,619.95,603.80,606.35,607.995888028883227532,452581,6923,275167387.00,71217,15.74,16.15,-13.60
19-April-2018,609.70,623.90,606.00,620.55,617.906810025341673136,682670,9524,421826442.00,99353,14.55,17.90,10.85
18-April-2018,600.50,604.70,594.90,601.50,599.661869951751593578,260734,3433,156352238.00,35659,13.68,9.80,1.00
17-April-2018,594.50,604.60,592.55,595.85,598.213556296237686434,404432,5145,241936705.00,28978,7.17,12.05,1.35
16-April-2018,592.80,596.50,585.60,592.40,590.936260032154652881,309131,3928,182676717.00,25640,8.29,10.90,-0.40
13-April-2018,599.00,604.80,592.00,595.30,597.806457088314327849,453641,5796,271189519.00,52648,11.61,12.80,-3.70
12-April-2018,606.70,608.50,596.00,598.55,602.446955412306640397,283733,3862,170934082.00,40327,14.21,12.50,-8.15
11-April-2018,609.00,610.00,600.50,607.70,606.253152038113964952,514667,6893,312018491.00,58912,11.45,9.50,-1.30
10-April-2018,591.35,603.90,591.35,601.70,599.024277194294287920,612509,8661,366907761.00,100130,16.35,12.55,10.35
9-April-2018,588.75,595.00,584.00,586.55,588.800419303847029269,478889,6263,281970044.00,56195,11.73,11.00,-2.20
6-April-2018,576.00,589.05,573.00,586.35,581.261271348958132231,466182,6089,270973542.00,53788,11.54,16.05,10.35
5-April-2018,572.35,583.00,569.55,581.00,578.094804298871852572,636353,11799,367872363.00,141075,22.17,13.45,8.65
4-April-2018,582.55,589.90,558.00,560.45,577.145468472920985193,1114867,15789,643440437.00,565795,50.75,31.90,-22.10
3-April-2018,575.00,585.45,569.00,579.50,577.533642056479987489,844122,9307,487508853.00,257611,30.52,16.45,4.50
2-April-2018,574.95,580.20,568.90,578.55,575.996527678736120698,525873,9618,302901022.00,153949,29.27,11.30,3.60
28-March-2018,580.60,583.75,565.50,570.90,571.937339317617325373,642572,10617,367510920.00,155225,24.16,18.25,-9.70
27-March-2018,590.00,598.85,587.80,590.05,592.813005395078407633,555877,12626,329531115.00,95636,17.20,11.05,0.05
26-March-2018,567.35,588.70,561.35,582.45,571.788871287715038640,675460,8270,386220511.00,127173,18.83,27.35,15.10
23-March-2018,561.00,569.25,554.10,566.60,562.380262959590234748,942198,12569,529873559.00,123299,13.09,15.15,5.60
22-March-2018,582.90,587.50,572.30,580.55,578.727572556153254808,1026343,11459,593972993.00,247952,24.16,15.20,-2.35
21-March-2018,597.30,602.25,581.10,582.35,589.377831414289294240,758190,7537,446860378.00,163966,21.63,21.15,-14.95
20-March-2018,572.50,601.20,568.55,593.30,591.586742650510652708,1376082,13266,814071868.00,383338,27.86,32.65,20.80
19-March-2018,602.00,602.00,573.10,575.05,581.731470147911897085,1040011,10942,605007128.00,389166,37.42,28.90,-26.95
16-March-2018,612.00,614.00,594.45,600.50,602.037504126774513040,969280,10636,583542912.00,315708,32.57,19.55,-11.50
15-March-2018,620.90,622.40,609.60,611.40,613.752547754766324118,819447,6831,502937684.00,334175,40.78,12.80,-9.50
14-March-2018,624.80,630.30,618.40,620.45,623.223186927896588051,829614,6813,517034681.00,304906,36.75,11.90,-4.35
13-March-2018,621.00,632.20,614.40,628.30,626.388710840680996302,1575104,10309,986627364.00,540306,34.30,17.80,7.30
12-March-2018,615.00,626.00,606.60,622.70,615.948785070975204169,1110106,13369,683768442.00,395394,35.62,19.40,7.70
9-March-2018,640.10,646.45,601.00,605.60,617.724666513695029886,1228986,15209,759174967.00,216657,17.63,45.45,-34.50
8-March-2018,654.55,660.40,632.40,635.20,640.849084912350668083,621853,7008,398513926.00,152336,24.50,28.00,-19.35
7-March-2018,655.10,661.05,645.20,648.00,651.084153396798219800,728907,18577,474579797.00,229304,31.46,15.85,-7.10
6-March-2018,662.95,673.50,657.20,660.50,666.342758637574646050,898574,18425,598758278.00,410307,45.66,16.30,-2.45
5-March-2018,668.55,669.00,652.05,655.35,658.115852836171073625,785954,23299,517248787.00,305416,38.86,16.95,-13.20
1-March-2018,671.00,684.80,670.70,675.30,677.174413304379584776,353207,5819,239182743.00,60546,17.14,14.10,4.30
28-February-2018,666.50,674.80,660.45,671.70,668.696285898624758055,432433,8186,289166341.00,99352,22.98,14.35,5.20
27-February-2018,683.00,686.75,670.10,671.85,679.285249828362193912,655450,10054,445237517.00,258801,39.48,16.65,-11.15
26-February-2018,678.70,692.00,672.55,680.25,681.876399279200567902,769146,8948,524462505.00,269825,35.08,19.45,1.55
23-February-2018,640.10,684.35,640.00,677.80,669.230099603521335185,1415713,22532,947437752.00,314137,22.19,44.35,37.70
22-February-2018,639.90,647.50,634.00,637.85,641.096769806188371302,514675,7185,329956480.00,95775,18.61,13.50,-2.05
21-February-2018,655.40,655.40,633.00,640.55,640.955799372142848959,698248,10310,447546105.00,139272,19.95,22.40,-14.85
20-February-2018,654.00,661.35,648.20,650.75,654.735059036961474793,654844,9357,428749325.00,105290,16.08,13.15,-3.25
19-February-2018,690.80,692.00,639.00,648.25,654.376869609491922916,1296260,17100,848242561.00,254368,19.62,53.00,-42.55
16-February-2018,705.40,709.35,683.85,688.30,695.750632031419393920,447367,6883,311255873.00,93884,20.99,25.50,-17.10
15-February-2018,711.80,718.40,696.05,699.85,707.461469482418358086,555352,7273,392890142.00,135898,24.47,22.35,-11.95
14-February-2018,718.00,720.60,705.25,708.35,711.056820244737438209,1244926,6892,885213123.00,770922,61.93,15.35,-9.65
12-February-2018,718.00,718.00,697.80,712.50,710.920819858024293753,1335158,19154,949191620.00,464747,34.81,20.20,-5.50
9-February-2018,665.40,688.35,661.00,683.65,681.406776208759595523,1148843,14119,782829405.00,229808,20.00,27.35,18.25
8-February-2018,660.90,676.90,654.00,671.35,666.401417644234521052,756043,7996,503828127.00,258958,34.25,22.90,10.45
7-February-2018,666.50,682.05,656.95,660.55,667.507757978030663660,445348,7852,297273245.00,88506,19.87,25.10,-5.95
6-February-2018,639.05,679.25,634.40,664.95,652.955850261121303714,909156,10534,593638729.00,142893,15.72,44.85,25.90
5-February-2018,664.00,673.80,650.80,664.55,662.120389218875921559,335030,4948,221830194.00,51001,15.22,23.00,0.55
2-February-2018,690.00,692.50,666.00,669.70,681.411662233304441759,468418,7463,319185488.00,104077,22.22,26.50,-20.30
1-February-2018,706.25,712.65,682.20,696.30,696.058796334516635020,666215,9179,463724811.00,136963,20.56,30.45,-9.95
31-January-2018,732.50,747.25,702.05,705.05,719.246490020086129977,981772,10483,706136065.00,425907,43.38,45.20,-27.45
30-January-2018,779.05,783.65,771.75,775.55,776.179069009571765167,346749,3938,269139316.00,100594,29.01,11.90,-3.50
29-January-2018,770.00,790.60,770.00,782.75,784.713127655722516267,469505,6131,368426737.00,126306,26.90,20.60,12.75
25-January-2018,767.00,773.25,759.15,769.00,765.977552998873729381,280572,3561,214911854.00,63631,22.68,14.10,2.00
24-January-2018,780.00,780.95,754.85,763.40,767.031127627138856032,310271,5228,237987515.00,74234,23.93,26.10,-16.60
23-January-2018,753.80,786.85,752.90,780.05,777.591230499171755630,566258,9206,440317255.00,133740,23.62,33.95,26.25
22-January-2018,753.30,756.25,747.90,752.10,751.879304372211179202,242486,3950,182320205.00,72651,29.96,8.35,-1.20
